t,global_track_id,vehicle_id_oracle,segment_id,update_kind,true_x,true_y,true_distance_m,gps_x,gps_y,gps_distance_m,cam_x,cam_y,cam_distance_m,das_x,das_y,das_fiber_position_m,das_distance_m,x_hat,y_hat,vx_hat,vy_hat,ax_hat,ay_hat,distance_hat_m,sigma_pos_m,sigma_vel_mps,pos_err_m
12.9502,T000001,veh1,seg2,position+velocity,81.9857,-20.7716,225.8634,,,,,,,81.0014,-21.0074,79.8453,224.7745,81.7264,-21.0506,13.3123,-2.1897,-0.9968,4.6018,226.5157,0.2287,1.4572,0.3809
12.9631,T000001,veh1,seg2,prediction_only,82.1553,-20.9162,226.0863,,,,,,,,,,,81.8988,-21.0786,13.2994,-2.1301,-0.9968,4.6018,226.6903,0.2435,1.5226,0.3035
12.9761,T000001,veh1,seg2,prediction_only,82.3113,-21.0189,226.2730,,,,,,,,,,,82.0710,-21.1058,13.2865,-2.0705,-0.9968,4.6018,226.8646,0.2595,1.5897,0.2555
12.9872,T000001,veh1,seg2,position+velocity,82.4916,-20.9759,226.4585,,,,,,,81.7920,-20.4699,80.3860,225.6601,82.0838,-20.8956,12.6364,-0.8251,-2.5020,7.6417,227.0752,0.2233,1.4469,0.4157
13.0002,T000001,veh1,seg2,prediction_only,82.7139,-20.9179,226.6881,,,,,,,,,,,82.2473,-20.9057,12.6040,-0.7261,-2.5020,7.6417,227.2390,0.2380,1.5123,0.4668
13.0131,T000001,veh1,seg2,prediction_only,82.8662,-21.0818,226.9119,,,,,,,,,,,82.4103,-20.9144,12.5716,-0.6271,-2.5020,7.6417,227.4023,0.2539,1.5795,0.4857
13.0261,T000001,veh1,seg2,prediction_only,83.0579,-21.0964,227.1041,,,,,,,,,,,82.5730,-20.9219,12.5392,-0.5282,-2.5020,7.6417,227.5652,0.2709,1.6487,0.5154
13.0268,T000001,veh1,seg2,position+velocity,83.0579,-21.0964,227.1041,,,,,,,83.1110,-21.0780,80.9645,227.1041,82.7785,-20.9887,13.5905,-0.9055,0.2698,6.5748,227.7813,0.2211,1.4460,0.2995
13.0397,T000001,veh1,seg2,prediction_only,83.2161,-21.2889,227.3533,,,,,,,,,,,82.9546,-20.9998,13.5940,-0.8204,0.2698,6.5748,227.9577,0.2359,1.5115,0.3898
13.0527,T000001,veh1,seg2,prediction_only,83.4074,-21.3069,227.5454,,,,,,,,,,,83.1307,-21.0099,13.5975,-0.7352,0.2698,6.5748,228.1341,0.2518,1.5788,0.4059
13.0656,T000001,veh1,seg2,prediction_only,83.5642,-21.4573,227.7627,,,,,,,,,,,83.3069,-21.0189,13.6010,-0.6500,0.2698,6.5748,228.3105,0.2689,1.6481,0.5084
13.0663,T000001,veh1,seg2,position+velocity,83.5642,-21.4573,227.7627,,,,,,,83.6226,-20.6656,81.5440,227.5454,83.4026,-20.9092,14.0346,-0.0587,1.3437,8.1095,228.4561,0.2276,1.4759,0.5714
13.0804,T000001,veh1,seg2,position+velocity,83.7642,-21.5054,227.9685,,,,83.2766,-21.7241,227.7627,,,,,83.6261,-20.9607,14.0076,-0.2542,1.2307,7.1206,228.6854,0.2392,1.5020,0.5620
13.0933,T000001,veh1,seg2,prediction_only,83.9708,-21.4706,228.1779,,,,,,,,,,,83.8077,-20.9634,14.0235,-0.1619,1.2307,7.1206,228.8670,0.2552,1.5682,0.5328
13.1062,T000001,veh1,seg2,position+velocity,84.1553,-21.5095,228.3665,,,,,,,83.9336,-21.5138,82.1298,228.1779,83.9662,-21.1527,13.9073,-1.0678,0.8587,4.5096,229.1139,0.2259,1.4469,0.4038
13.1192,T000001,veh1,seg2,prediction_only,84.3385,-21.5798,228.5627,,,,,,,,,,,84.1464,-21.1662,13.9184,-1.0094,0.8587,4.5096,229.2946,0.2410,1.5126,0.4560
13.1321,T000001,veh1,seg2,prediction_only,84.5049,-21.6964,228.7659,,,,,,,,,,,84.3268,-21.1789,13.9295,-0.9510,0.8587,4.5096,229.4755,0.2572,1.5805,0.5473
13.1451,T000001,veh1,seg2,prediction_only,84.6630,-21.8669,228.9984,,,,,,,,,,,84.5073,-21.1908,13.9407,-0.8926,0.8587,4.5096,229.6564,0.2744,1.6505,0.6938
13.1457,T000001,veh1,seg2,position+velocity,84.6630,-21.8669,228.9984,,,,,,,84.7331,-21.7007,82.7098,228.9984,84.5789,-21.3312,14.2752,-1.5977,1.7274,2.7313,229.8140,0.2347,1.4850,0.5423
13.1586,T000001,veh1,seg2,prediction_only,84.8116,-22.1100,229.2833,,,,,,,,,,,84.7640,-21.3517,14.2975,-1.5624,1.7274,2.7313,230.0002,0.2505,1.5525,0.7598
13.1716,T000001,veh1,seg2,prediction_only,84.9476,-22.3479,229.5573,,,,,,,,,,,84.9493,-21.3717,14.3199,-1.5270,1.7274,2.7313,230.1866,0.2673,1.6219,0.9762
13.1845,T000001,veh1,seg2,prediction_only,85.1015,-22.5120,229.7823,,,,,,,,,,,85.1350,-21.3912,14.3423,-1.4916,1.7274,2.7313,230.3733,0.2851,1.6935,1.1213
13.1853,T000001,veh1,seg2,position+velocity,85.1015,-22.5120,229.7823,,,,84.7441,-23.4951,229.7823,85.3593,-23.1288,83.2936,230.4549,85.1730,-21.8279,14.4791,-3.7171,2.0618,-2.9607,230.8116,0.2461,1.5058,0.6878
13.1982,T000001,veh1,seg2,prediction_only,85.3035,-22.5430,229.9867,,,,,,,,,,,85.3607,-21.8763,14.5058,-3.7554,2.0618,-2.9607,231.0055,0.2622,1.5732,0.6692
13.2112,T000001,veh1,seg2,prediction_only,85.4850,-22.5332,230.1685,,,,,,,,,,,85.5488,-21.9252,14.5325,-3.7938,2.0618,-2.9607,231.1998,0.2794,1.6425,0.6113
13.2238,T000001,veh1,seg2,position+velocity,85.6189,-22.7864,230.4549,,,,,,,85.6579,-22.8809,83.8626,230.4549,85.7136,-22.1461,14.4568,-4.6551,1.7861,-4.9318,231.4754,0.2657,1.5822,0.6473
13.2367,T000001,veh1,seg2,prediction_only,85.8597,-22.6658,230.7242,,,,,,,,,,,85.9010,-22.2068,14.4799,-4.7190,1.7861,-4.9318,231.6724,0.2830,1.6515,0.4608
13.2497,T000001,veh1,seg2,prediction_only,86.0393,-22.7367,230.9173,,,,,,,,,,,86.0887,-22.2684,14.5031,-4.7829,1.7861,-4.9318,231.8700,0.3013,1.7226,0.4710
13.2627,T000001,veh1,seg2,prediction_only,86.2306,-22.7588,231.1099,,,,,,,,,,,86.2768,-22.3307,14.5262,-4.8468,1.7861,-4.9318,232.0681,0.3207,1.7957,0.4305
13.2634,T000001,veh1,seg2,position+velocity,86.2306,-22.7588,231.1099,,,,,,,86.6754,-22.1483,84.4487,231.5033,86.3931,-22.2696,15.0524,-4.4977,3.1114,-3.9635,232.1996,0.2781,1.6207,0.5155
13.2764,T000001,veh1,seg2,prediction_only,86.4285,-22.8029,231.3127,,,,,,,,,,,86.5884,-22.3282,15.0927,-4.5491,3.1114,-3.9635,232.4034,0.2959,1.6907,0.5009
13.2893,T000001,veh1,seg2,prediction_only,86.6144,-22.8450,231.5033,,,,,,,,,,,86.7842,-22.3874,15.1330,-4.6004,3.1114,-3.9635,232.6080,0.3147,1.7624,0.4880
13.3023,T000001,veh1,seg2,prediction_only,86.8100,-22.8676,231.7002,,,,,,,,,,,86.9805,-22.4474,15.1733,-4.6518,3.1114,-3.9635,232.8132,0.3346,1.8361,0.4535
13.3031,T000001,veh1,seg2,position+velocity,86.8100,-22.8676,231.7002,,,,,,,86.4596,-22.2185,85.0371,231.3127,86.8308,-22.3856,14.3726,-4.3407,1.0831,-3.1964,232.9751,0.2860,1.6389,0.4825
13.3161,T000001,veh1,seg2,prediction_only,87.0183,-22.8759,231.9086,,,,,,,,,,,87.0171,-22.4421,14.3867,-4.3821,1.0831,-3.1964,233.1698,0.3039,1.7091,0.4338
13.3290,T000001,veh1,seg2,prediction_only,87.2089,-22.9058,232.1015,,,,,,,,,,,87.2036,-22.4991,14.4007,-4.4235,1.0831,-3.1964,233.3648,0.3229,1.7809,0.4067
13.3420,T000001,veh1,seg2,prediction_only,87.3944,-22.9535,232.2931,,,,,,,,,,,87.3902,-22.5567,14.4147,-4.4650,1.0831,-3.1964,233.5601,0.3430,1.8546,0.3968
13.3427,T000001,veh1,seg2,position+velocity,87.3944,-22.9535,232.2931,,,,,,,87.0321,-22.9830,85.6247,231.9086,87.2932,-22.6963,13.9190,-5.1292,-0.0915,-4.8434,233.7301,0.2889,1.6399,0.2764
13.3556,T000001,veh1,seg2,prediction_only,87.6345,-22.8446,232.5568,,,,,,,,,,,87.4735,-22.7631,13.9178,-5.1919,-0.0915,-4.8434,233.9224,0.3067,1.7097,0.1804
13.3686,T000001,veh1,seg2,prediction_only,87.8012,-22.8545,232.7238,,,,,,,,,,,87.6538,-22.8308,13.9166,-5.2546,-0.0915,-4.8434,234.1150,0.3256,1.7813,0.1493
13.3805,T000001,veh1,seg2,position+velocity,87.9637,-22.9939,232.9378,,,,,,,87.8618,-22.9269,86.1864,232.7238,87.8389,-22.8981,14.0236,-5.3192,0.2057,-4.8235,234.3119,0.2850,1.6207,0.1573
13.3934,T000001,veh1,seg2,prediction_only,88.1836,-22.9638,233.1597,,,,,,,,,,,88.0206,-22.9674,14.0263,-5.3817,0.2057,-4.8235,234.5064,0.3025,1.6901,0.1630
13.4064,T000001,veh1,seg2,prediction_only,88.3535,-23.0409,233.3463,,,,,,,,,,,88.2023,-23.0376,14.0290,-5.4442,0.2057,-4.8235,234.7012,0.3210,1.7611,0.1512
13.4193,T000001,veh1,seg2,prediction_only,88.5482,-23.0509,233.5413,,,,,,,,,,,88.3840,-23.1085,14.0316,-5.5067,0.2057,-4.8235,234.8963,0.3405,1.8341,0.1740
13.4194,T000001,veh1,seg2,position+velocity,88.5482,-23.0509,233.5413,,,,,,,88.5774,-22.9387,86.7670,233.5413,88.4512,-23.0496,14.3401,-5.2241,0.9540,-4.1288,234.9856,0.2798,1.6024,0.0970
13.4324,T000001,veh1,seg2,prediction_only,88.8102,-22.8476,233.8730,,,,,,,,,,,88.6371,-23.1176,14.3525,-5.2775,0.9540,-4.1288,235.1835,0.2968,1.6714,0.3208
13.4453,T000001,veh1,seg2,prediction_only,88.9594,-22.9564,234.0576,,,,,,,,,,,88.8231,-23.1864,14.3648,-5.3310,0.9540,-4.1288,235.3818,0.3149,1.7420,0.2673
13.4566,T000001,veh1,seg2,position+velocity,89.1429,-22.9619,234.2412,,,,,,,88.5432,-22.4521,87.3214,233.8730,88.8142,-22.9475,13.5586,-3.9684,-1.0616,-0.7052,235.6208,0.2652,1.5565,0.3290
13.4696,T000001,veh1,seg2,prediction_only,89.3677,-22.9436,234.4667,,,,,,,,,,,88.9898,-22.9990,13.5448,-3.9775,-1.0616,-0.7052,235.8037,0.2814,1.6248,0.3820
13.4825,T000001,veh1,seg2,prediction_only,89.5476,-23.0257,234.6645,,,,,,,,,,,89.1651,-23.0506,13.5311,-3.9866,-1.0616,-0.7052,235.9865,0.2987,1.6947,0.3833
13.4955,T000001,veh1,seg2,prediction_only,89.7247,-23.1126,234.8618,,,,,,,,,,,89.3403,-23.1023,13.5173,-3.9958,-1.0616,-0.7052,236.1692,0.3170,1.7666,0.3845
13.4968,T000001,veh1,seg2,position+velocity,89.7247,-23.1126,234.8618,,,,,,,89.5536,-23.2359,87.9224,234.6645,89.4361,-23.1664,13.9075,-4.3152,-0.0473,-1.5769,236.2845,0.2587,1.5473,0.2936
13.5098,T000001,veh1,seg2,prediction_only,89.9160,-23.1905,235.0683,,,,,,,,,,,89.6163,-23.2225,13.9069,-4.3357,-0.0473,-1.5769,236.4732,0.2747,1.6155,0.3014
13.5227,T000001,veh1,seg2,prediction_only,90.1291,-23.1261,235.2909,,,,,,,,,,,89.7965,-23.2788,13.9063,-4.3561,-0.0473,-1.5769,236.6619,0.2917,1.6854,0.3660
13.5357,T000001,veh1,seg2,prediction_only,90.3503,-23.0362,235.5297,,,,,,,,,,,89.9766,-23.3353,13.9056,-4.3765,-0.0473,-1.5769,236.8508,0.3099,1.7572,0.4787
13.5361,T000001,veh1,seg2,position+velocity,90.3503,-23.0362,235.5297,,,,,,,90.9952,-23.1832,88.5100,236.1281,90.3853,-23.2736,15.8619,-4.0609,4.8076,-0.7745,237.2641,0.2445,1.5110,0.2399
13.5491,T000001,veh1,seg2,prediction_only,90.5435,-23.1091,235.7361,,,,,,,,,,,90.5912,-23.3262,15.9242,-4.0709,4.8076,-0.7745,237.4767,0.2598,1.5786,0.2223
13.5620,T000001,veh1,seg2,prediction_only,90.7233,-23.1891,235.9330,,,,,,,,,,,90.7979,-23.3790,15.9865,-4.0810,4.8076,-0.7745,237.6900,0.2762,1.6479,0.2040
13.5750,T000001,veh1,seg2,prediction_only,90.9139,-23.2309,236.1281,,,,,,,,,,,91.0054,-23.4320,16.0488,-4.0910,4.8076,-0.7745,237.9041,0.2938,1.7191,0.2209
13.5758,T000001,veh1,seg2,position+velocity,90.9139,-23.2309,236.1281,,,,,,,89.9213,-22.5534,89.1041,234.8618,90.6029,-23.1157,13.9277,-2.5037,-0.6753,3.2225,238.4161,0.2387,1.5078,0.3317
13.5887,T000001,veh1,seg2,prediction_only,91.0929,-23.3671,236.3530,,,,,,,,,,,90.7833,-23.1479,13.9190,-2.4619,-0.6753,3.2225,238.5993,0.2539,1.5754,0.3794
13.6017,T000001,veh1,seg2,prediction_only,91.2901,-23.3802,236.5506,,,,,,,,,,,90.9635,-23.1795,13.9102,-2.4202,-0.6753,3.2225,238.7823,0.2703,1.6446,0.3833
13.6146,T000001,veh1,seg2,prediction_only,91.4169,-23.6647,236.8622,,,,,,,,,,,91.1437,-23.2106,13.9015,-2.3785,-0.6753,3.2225,238.9651,0.2879,1.7158,0.5300
13.6154,T000001,veh1,seg2,position+velocity,91.4169,-23.6647,236.8622,,,,,,,90.3330,-23.0010,89.6985,235.5297,90.9267,-23.1621,12.7890,-2.1573,-3.4117,3.7002,239.1874,0.2456,1.5481,0.7021
13.6283,T000001,veh1,seg2,prediction_only,91.5687,-23.9179,237.1573,,,,,,,,,,,91.0921,-23.1897,12.7448,-2.1093,-3.4117,3.7002,239.3551,0.2616,1.6163,0.8703
13.6413,T000001,veh1,seg2,prediction_only,91.7990,-23.7987,237.4166,,,,,,,,,,,91.2569,-23.2167,12.7006,-2.0614,-3.4117,3.7002,239.5221,0.2788,1.6862,0.7953
13.6542,T000001,veh1,seg2,prediction_only,91.9667,-23.9355,237.6330,,,,,,,,,,,91.4212,-23.2431,12.6564,-2.0135,-3.4117,3.7002,239.6885,0.2971,1.7579,0.8814
13.6553,T000001,veh1,seg2,position+velocity,91.9667,-23.9355,237.6330,,,,,,,91.7022,-23.9943,90.2980,237.1573,91.5233,-23.4624,13.1433,-3.1299,-2.0917,0.8364,239.9304,0.2554,1.5879,0.6484
13.6682,T000001,veh1,seg2,prediction_only,92.1995,-23.8614,237.8774,,,,,,,,,,,91.6934,-23.5029,13.1162,-3.1191,-2.0917,0.8364,240.1052,0.2722,1.6565,0.6202
13.6812,T000001,veh1,seg2,prediction_only,92.3940,-23.8472,238.0724,,,,,,,,,,,91.8631,-23.5432,13.0891,-3.1082,-2.0917,0.8364,240.2797,0.2901,1.7268,0.6118
13.6941,T000001,veh1,seg2,prediction_only,92.5753,-23.9237,238.2692,,,,,,,,,,,92.0325,-23.5834,13.0620,-3.0974,-2.0917,0.8364,240.4538,0.3091,1.7989,0.6407
13.6943,T000001,veh1,seg2,position+velocity,92.5753,-23.9237,238.2692,,,,,,,92.4086,-24.8163,90.8850,238.2692,92.1541,-23.9793,13.6590,-5.0749,-0.6155,-4.0590,240.8679,0.2566,1.5844,0.4248
13.7072,T000001,veh1,seg2,prediction_only,92.7946,-23.8137,238.5145,,,,,,,,,,,92.3310,-24.0454,13.6510,-5.1275,-0.6155,-4.0590,241.0568,0.2734,1.6524,0.5182
13.7202,T000001,veh1,seg2,prediction_only,93.0061,-23.7764,238.7293,,,,,,,,,,,92.5078,-24.1121,13.6430,-5.1800,-0.6155,-4.0590,241.2457,0.2913,1.7221,0.6008
13.7326,T000001,veh1,seg2,position+velocity,93.1501,-24.0024,238.9973,,,,,,,93.5070,-24.3011,91.4615,239.4266,92.9561,-24.1995,15.0348,-5.2920,2.8397,-4.0920,241.7024,0.2542,1.5664,0.2766
13.7455,T000001,veh1,seg2,prediction_only,93.3622,-24.0234,239.2104,,,,,,,,,,,93.1511,-24.2684,15.0716,-5.3450,2.8397,-4.0920,241.9093,0.2708,1.6337,0.3234
13.7585,T000001,veh1,seg2,prediction_only,93.5299,-24.1599,239.4266,,,,,,,,,,,93.3466,-24.3379,15.1084,-5.3980,2.8397,-4.0920,242.1168,0.2884,1.7027,0.2556
13.7714,T000001,veh1,seg2,prediction_only,93.7580,-24.0543,239.6780,,,,,,,,,,,93.5426,-24.4082,15.1452,-5.4510,2.8397,-4.0920,242.3250,0.3072,1.7736,0.4143
13.7725,T000001,veh1,seg2,position+velocity,93.7580,-24.0543,239.6780,,,,,,,93.2728,-25.0917,92.0635,239.4266,93.4399,-24.6588,14.5098,-6.6844,1.1615,-7.1338,242.5958,0.2500,1.5418,0.6831
13.7854,T000001,veh1,seg2,prediction_only,93.9481,-24.1432,239.8878,,,,,,,,,,,93.6280,-24.7460,14.5249,-6.7768,1.1615,-7.1338,242.8031,0.2662,1.6084,0.6826
13.7984,T000001,veh1,seg2,prediction_only,94.1566,-24.1259,240.0970,,,,,,,,,,,93.8162,-24.8344,14.5399,-6.8692,1.1615,-7.1338,243.0111,0.2835,1.6767,0.7861
13.8113,T000001,veh1,seg2,prediction_only,94.3135,-24.2965,240.3288,,,,,,,,,,,94.0047,-24.9240,14.5550,-6.9616,1.1615,-7.1338,243.2197,0.3019,1.7470,0.6993
13.8121,T000001,veh1,seg2,position+velocity,94.3135,-24.2965,240.3288,,,,,,,94.5283,-24.0426,92.6614,240.5360,94.1912,-24.6216,15.4534,-5.3877,3.4190,-3.1404,243.5750,0.2505,1.5398,0.3473
13.8250,T000001,veh1,seg2,prediction_only,94.5141,-24.3486,240.5360,,,,,,,,,,,94.3917,-24.6917,15.4977,-5.4284,3.4190,-3.1404,243.7874,0.2668,1.6063,0.3642
13.8380,T000001,veh1,seg2,prediction_only,94.6450,-24.6264,240.8431,,,,,,,,,,,94.5927,-24.7622,15.5420,-5.4691,3.4190,-3.1404,244.0005,0.2841,1.6746,0.1456
13.8509,T000001,veh1,seg2,prediction_only,94.8228,-24.7194,241.0438,,,,,,,,,,,94.7944,-24.8334,15.5863,-5.5098,3.4190,-3.1404,244.2143,0.3025,1.7448,0.1174
13.8516,T000001,veh1,seg2,position+velocity,94.8228,-24.7194,241.0438,,,,,,,94.8376,-24.1064,93.2592,240.5360,94.8070,-24.6432,15.5821,-4.5681,3.3620,-0.8658,244.4049,0.2602,1.5730,0.0779
13.8645,T000001,veh1,seg2,prediction_only,95.0223,-24.7763,241.2512,,,,,,,,,,,95.0092,-24.7024,15.6256,-4.5793,3.3620,-0.8658,244.6155,0.2770,1.6401,0.0750
13.8775,T000001,veh1,seg2,prediction_only,95.2171,-24.8064,241.4484,,,,,,,,,,,95.2119,-24.7618,15.6692,-4.5906,3.3620,-0.8658,244.8268,0.2949,1.7090,0.0449
13.8899,T000001,veh1,seg2,position+velocity,95.4376,-24.6555,241.7156,,,,,,,94.8790,-24.5106,93.8393,241.0438,95.2293,-24.7280,14.8261,-4.1809,1.1734,0.0976,244.8648,0.2589,1.5593,0.2205
13.9029,T000001,veh1,seg2,prediction_only,95.5942,-24.8775,241.9873,,,,,,,,,,,95.4215,-24.7822,14.8413,-4.1796,1.1734,0.0976,245.0645,0.2755,1.6261,0.1972
13.9158,T000001,veh1,seg2,prediction_only,95.7578,-25.0353,242.2145,,,,,,,,,,,95.6139,-24.8363,14.8565,-4.1783,1.1734,0.0976,245.2643,0.2931,1.6947,0.2456
13.9288,T000001,veh1,seg2,prediction_only,95.9260,-25.1746,242.4330,,,,,,,,,,,95.8064,-24.8904,14.8717,-4.1771,1.1734,0.0976,245.4643,0.3119,1.7651,0.3083
13.9296,T000001,veh1,seg2,position+velocity,95.9260,-25.1746,242.4330,,,,,,,96.5387,-25.0185,94.4405,242.6299,96.0164,-24.9311,15.8685,-4.3719,3.6637,-0.4059,245.6782,0.2712,1.6008,0.2597
13.9425,T000001,veh1,seg2,prediction_only,96.1221,-25.1925,242.6299,,,,,,,,,,,96.2223,-24.9878,15.9160,-4.3771,3.6637,-0.4059,245.8917,0.2885,1.6685,0.2279
13.9555,T000001,veh1,seg2,prediction_only,96.2697,-25.4070,242.8903,,,,,,,,,,,96.4288,-25.0446,15.9634,-4.3824,3.6637,-0.4059,246.1059,0.3068,1.7378,0.3958
13.9681,T000001,veh1,seg2,position+velocity,96.4319,-25.5593,243.1128,,,,,,,96.0148,-25.3809,95.0256,242.6299,96.4728,-25.1664,15.2175,-4.7082,1.6841,-1.1801,246.2355,0.2863,1.6488,0.3949
13.9811,T000001,veh1,seg2,prediction_only,96.6291,-25.5991,243.3139,,,,,,,,,,,96.6700,-25.2275,15.2393,-4.7235,1.6841,-1.1801,246.4420,0.3043,1.7173,0.3738
13.9941,T000001,veh1,seg2,prediction_only,96.7944,-25.7330,243.5266,,,,,,,,,,,96.8676,-25.2888,15.2611,-4.7388,1.6841,-1.1801,246.6488,0.3234,1.7875,0.4502
14.0070,T000001,veh1,seg2,prediction_only,96.9289,-26.0127,243.8370,,,,,,,,,,,97.0655,-25.3503,15.2829,-4.7541,1.6841,-1.1801,246.8560,0.3435,1.8596,0.6763
14.0072,T000001,veh1,seg2,position+velocity,96.9289,-26.0127,243.8370,,,,,,,97.4008,-26.1363,95.6188,244.2561,97.1484,-25.5191,15.6802,-5.5518,2.6737,-3.0832,247.0441,0.3065,1.7116,0.5402
14.0202,T000001,veh1,seg2,prediction_only,97.1205,-26.1014,244.0481,,,,,,,,,,,97.3517,-25.5913,15.7148,-5.5917,2.6737,-3.0832,247.2599,0.3255,1.7812,0.5601
14.0331,T000001,veh1,seg2,prediction_only,97.3279,-26.0852,244.2561,,,,,,,,,,,97.5555,-25.6640,15.7494,-5.6317,2.6737,-3.0832,247.4763,0.3455,1.8524,0.4788
14.0461,T000001,veh1,seg2,prediction_only,97.5633,-25.9509,244.5272,,,,,,,,,,,97.7598,-25.7372,15.7841,-5.6716,2.6737,-3.0832,247.6932,0.3665,1.9254,0.2903
14.0467,T000001,veh1,seg2,position+velocity,97.5633,-25.9509,244.5272,,,,,,,97.2047,-24.8934,96.2185,243.3139,97.6096,-25.4966,15.0296,-4.5078,0.8609,-0.2679,247.9769,0.3167,1.7292,0.4567
14.0596,T000001,veh1,seg2,prediction_only,97.7812,-25.9407,244.7453,,,,,,,,,,,97.8044,-25.5550,15.0407,-4.5113,0.8609,-0.2679,248.1802,0.3358,1.7987,0.3864
14.0726,T000001,veh1,seg2,prediction_only,97.9809,-25.9522,244.9453,,,,,,,,,,,97.9993,-25.6135,15.0519,-4.5147,0.8609,-0.2679,248.3837,0.3560,1.8699,0.3392
14.0855,T000001,veh1,seg2,prediction_only,98.1852,-25.9495,245.1496,,,,,,,,,,,98.1944,-25.6720,15.0630,-4.5182,0.8609,-0.2679,248.5874,0.3773,1.9429,0.2777
14.0862,T000001,veh1,seg2,position+velocity,98.1852,-25.9495,245.1496,,,,,,,97.7723,-26.1184,96.8209,244.7453,98.0793,-25.8261,14.5033,-5.2369,-0.4050,-2.0088,248.7797,0.3182,1.7165,0.1625
14.0992,T000001,veh1,seg2,prediction_only,98.2964,-26.2309,245.4522,,,,,,,,,,,98.2672,-25.8941,14.4981,-5.2629,-0.4050,-2.0088,248.9795,0.3371,1.7855,0.3380
14.1121,T000001,veh1,seg2,prediction_only,98.5049,-26.2071,245.6621,,,,,,,,,,,98.4550,-25.9625,14.4928,-5.2889,-0.4050,-2.0088,249.1793,0.3569,1.8562,0.2496
14.1233,T000001,veh1,seg2,position+velocity,98.6618,-26.3637,245.8837,,,,,,,98.9833,-26.1065,97.3848,246.1057,98.7168,-26.0385,14.9548,-5.3787,0.6992,-2.1403,249.4520,0.3255,1.7337,0.3299
14.1362,T000001,veh1,seg2,prediction_only,98.8497,-26.4818,246.1057,,,,,,,,,,,98.9106,-26.1083,14.9638,-5.4064,0.6992,-2.1403,249.6580,0.3445,1.8031,0.3784
14.1492,T000001,veh1,seg2,prediction_only,99.0307,-26.5698,246.3070,,,,,,,,,,,99.1045,-26.1785,14.9729,-5.4341,0.6992,-2.1403,249.8642,0.3645,1.8742,0.3982
14.1621,T000001,veh1,seg2,prediction_only,99.2234,-26.6124,246.5043,,,,,,,,,,,99.2986,-26.2491,14.9819,-5.4618,0.6992,-2.1403,250.0707,0.3856,1.9471,0.3710
14.1630,T000001,veh1,seg2,position+velocity,99.2234,-26.6124,246.5043,,,,,,,98.8979,-26.2651,97.9903,246.1057,99.1995,-26.2554,14.4740,-5.4687,-0.4913,-2.1459,250.1700,0.3366,1.7651,0.3578
14.1759,T000001,veh1,seg2,prediction_only,99.4383,-26.6198,246.7194,,,,,,,,,,,99.3869,-26.3264,14.4677,-5.4965,-0.4913,-2.1459,250.3705,0.3559,1.8351,0.2978
14.1889,T000001,veh1,seg2,prediction_only,99.6129,-26.7367,246.9295,,,,,,,,,,,99.5743,-26.3978,14.4613,-5.5243,-0.4913,-2.1459,250.5710,0.3763,1.9068,0.3410
14.2017,T000001,veh1,seg2,position+velocity,99.7657,-26.8778,247.1375,,,,,,,98.3790,-25.5268,98.5813,245.1496,99.4179,-26.2319,12.9615,-4.5093,-3.8650,0.2262,250.7991,0.3473,1.7960,0.7336
14.2147,T000001,veh1,seg2,prediction_only,99.9667,-26.9324,247.3458,,,,,,,,,,,99.5854,-26.2903,12.9114,-4.5064,-3.8650,0.2262,250.9765,0.3670,1.8666,0.7468
14.2276,T000001,veh1,seg2,prediction_only,100.1073,-27.1600,247.6133,,,,,,,,,,,99.7524,-26.3487,12.8613,-4.5034,-3.8650,0.2262,251.1534,0.3877,1.9388,0.8856
14.2399,T000001,veh1,seg2,position+velocity,100.2506,-27.3416,247.8446,,,,,,,100.0037,-28.9219,99.1654,248.1412,99.9464,-26.9653,12.9967,-6.9542,-3.3864,-5.3444,251.7998,0.3639,1.8483,0.4838
14.2529,T000001,veh1,seg2,prediction_only,100.4073,-27.5933,248.1412,,,,,,,,,,,100.1145,-27.0558,12.9528,-7.0234,-3.3864,-5.3444,251.9907,0.3842,1.9198,0.6121
14.2658,T000001,veh1,seg2,prediction_only,100.6047,-27.6235,248.3409,,,,,,,,,,,100.2820,-27.1473,12.9089,-7.0927,-3.3864,-5.3444,252.1816,0.4057,1.9929,0.5753
14.2788,T000001,veh1,seg2,prediction_only,100.7944,-27.6231,248.5305,,,,,,,,,,,100.4490,-27.2396,12.8650,-7.1619,-3.3864,-5.3444,252.3724,0.4282,2.0678,0.5161
14.2789,T000001,veh1,seg2,position+velocity,100.7944,-27.6231,248.5305,,,,,,,100.3893,-27.5451,99.7618,248.1412,100.4365,-27.2779,12.8019,-7.2718,-3.5291,-5.4673,252.4127,0.3816,1.9013,0.4972
14.2919,T000001,veh1,seg2,prediction_only,100.9948,-27.5975,248.7325,,,,,,,,,,,100.6021,-27.3726,12.7562,-7.3426,-3.5291,-5.4673,252.6034,0.4027,1.9737,0.4525
14.3049,T000001,veh1,seg2,prediction_only,101.2026,-27.5786,248.9412,,,,,,,,,,,100.7670,-27.4682,12.7105,-7.4135,-3.5291,-5.4673,252.7940,0.4248,2.0476,0.4493
14.3158,T000001,veh1,seg2,position+velocity,101.3338,-27.7884,249.1886,,,,,,,101.3201,-28.8272,100.3253,249.4115,101.0007,-27.8365,13.0733,-8.6736,-2.6454,-8.0864,253.2302,0.3935,1.9329,0.3365
